age,education,occupation,gender,hours-per-week,income
32,HS-grad,Craft-repair,Male,40,>50K
26,Bachelors,Prof-specialty,Female,40,>50K
25,HS-grad,Farming-fishing,Male,50,<=50K
19,10th,Other-service,Female,24,<=50K
39,HS-grad,Other-service,Female,40,>50K
44,HS-grad,Adm-clerical,Female,40,<=50K
32,HS-grad,Machine-op-inspct,Male,42,<=50K
57,HS-grad,Sales,Female,40,<=50K
64,9th,Other-service,Female,40,<=50K
46,Masters,Prof-specialty,Female,45,>50K
37,Bachelors,Adm-clerical,Female,40,<=50K
22,Assoc-voc,Sales,Female,40,<=50K
30,10th,Craft-repair,Male,40,<=50K
33,Bachelors,Prof-specialty,Female,40,<=50K
32,HS-grad,Sales,Male,40,<=50K
23,HS-grad,Handlers-cleaners,Female,35,<=50K
40,HS-grad,Adm-clerical,Female,40,<=50K
21,HS-grad,Other-service,Male,40,<=50K
48,Masters,Machine-op-inspct,Male,40,<=50K
41,Bachelors,Machine-op-inspct,Male,40,<=50K
37,10th,Farming-fishing,Male,40,<=50K
30,Masters,Prof-specialty,Female,45,<=50K
49,Bachelors,Prof-specialty,Female,50,>50K
38,Some-college,Exec-managerial,Female,40,<=50K
61,Bachelors,Machine-op-inspct,Female,40,<=50K
44,5th-6th,Machine-op-inspct,Male,32,<=50K
62,Bachelors,Sales,Male,40,>50K
47,HS-grad,Machine-op-inspct,Female,40,<=50K
35,Assoc-voc,Craft-repair,Male,50,<=50K
44,Bachelors,Farming-fishing,Male,40,<=50K
30,Bachelors,Exec-managerial,Female,40,<=50K
28,HS-grad,Craft-repair,Male,45,<=50K
57,HS-grad,Other-service,Female,50,<=50K
26,Bachelors,Exec-managerial,Male,40,<=50K
38,Assoc-voc,Handlers-cleaners,Male,48,>50K
44,Some-college,Machine-op-inspct,Male,40,<=50K
35,7th-8th,Sales,Male,40,<=50K
40,Masters,Prof-specialty,Male,58,<=50K
50,Some-college,Prof-specialty,Male,25,<=50K
37,HS-grad,Craft-repair,Male,60,>50K
26,Bachelors,Tech-support,Female,12,<=50K
64,Some-college,Tech-support,Male,40,>50K
30,Preschool,Handlers-cleaners,Male,40,<=50K
29,HS-grad,Craft-repair,Male,40,<=50K
28,HS-grad,Machine-op-inspct,Male,50,>50K
28,Some-college,Prof-specialty,Male,25,<=50K
33,Bachelors,Exec-managerial,Male,40,<=50K
24,HS-grad,Handlers-cleaners,Female,30,<=50K
26,HS-grad,Transport-moving,Male,40,<=50K
77,Bachelors,Prof-specialty,Female,20,<=50K
25,Some-college,Exec-managerial,Male,9,<=50K
53,12th,Handlers-cleaners,Male,40,<=50K
38,11th,Adm-clerical,Female,44,<=50K
30,Masters,Prof-specialty,Male,47,>50K
39,HS-grad,Craft-repair,Male,40,<=50K
51,Doctorate,Sales,Male,50,>50K
25,Bachelors,?,Female,15,<=50K
49,Bachelors,Sales,Male,85,>50K
51,Some-college,Prof-specialty,Female,40,<=50K
47,HS-grad,Other-service,Female,48,<=50K
36,9th,Farming-fishing,Female,40,<=50K
62,1st-4th,Priv-house-serv,Female,30,<=50K
40,Masters,Prof-specialty,Female,45,<=50K
30,Some-college,Adm-clerical,Female,40,<=50K
39,Bachelors,Exec-managerial,Male,40,<=50K
47,Masters,Prof-specialty,Male,50,<=50K
28,HS-grad,Protective-serv,Male,40,<=50K
23,Bachelors,Sales,Female,40,<=50K
57,Bachelors,Exec-managerial,Female,40,<=50K
33,5th-6th,Machine-op-inspct,Male,40,<=50K
58,HS-grad,Transport-moving,Male,24,<=50K
84,Some-college,?,Female,6,<=50K
46,Some-college,Craft-repair,Male,55,<=50K
23,HS-grad,Exec-managerial,Male,55,<=50K
32,Bachelors,Sales,Male,32,<=50K
43,Bachelors,Machine-op-inspct,Male,40,<=50K
34,10th,Exec-managerial,Female,45,<=50K
23,Some-college,Sales,Male,40,<=50K
38,Bachelors,Exec-managerial,Female,40,>50K
59,HS-grad,Machine-op-inspct,Male,40,>50K
22,11th,Craft-repair,Male,40,<=50K
50,Masters,Prof-specialty,Male,46,>50K
44,Bachelors,Adm-clerical,Male,40,>50K
60,7th-8th,?,Male,40,<=50K
56,Some-college,Adm-clerical,Female,40,<=50K
36,HS-grad,Machine-op-inspct,Male,40,<=50K
20,HS-grad,Handlers-cleaners,Male,40,<=50K
38,HS-grad,Sales,Male,55,<=50K
29,HS-grad,Sales,Male,50,<=50K
32,Assoc-acdm,Prof-specialty,Male,20,<=50K
36,Some-college,Exec-managerial,Female,35,<=50K
19,Assoc-acdm,Adm-clerical,Female,18,<=50K
37,HS-grad,Other-service,Female,40,<=50K
22,Bachelors,Exec-managerial,Female,15,<=50K
42,Bachelors,Sales,Male,45,>50K
22,Some-college,Adm-clerical,Male,20,<=50K
35,Bachelors,Prof-specialty,Male,45,>50K
21,Some-college,Other-service,Female,25,<=50K
43,Doctorate,Prof-specialty,Male,42,>50K
22,HS-grad,?,Male,40,<=50K
18,11th,Other-service,Male,24,<=50K
28,11th,Other-service,Male,40,<=50K
20,Some-college,?,Male,24,<=50K
32,Doctorate,Prof-specialty,Male,45,<=50K
49,11th,Other-service,Female,60,<=50K
38,Some-college,Adm-clerical,Female,40,<=50K
21,HS-grad,Machine-op-inspct,Male,40,<=50K
22,10th,Sales,Male,15,<=50K
34,Masters,Prof-specialty,Female,35,>50K
32,Some-college,Prof-specialty,Male,45,<=50K
33,Some-college,Tech-support,Male,20,<=50K
41,Some-college,Sales,Male,52,<=50K
38,HS-grad,Machine-op-inspct,Male,40,<=50K
58,Bachelors,Tech-support,Female,40,>50K
44,Some-college,Machine-op-inspct,Male,35,<=50K
61,Bachelors,Machine-op-inspct,Male,40,>50K
35,Some-college,Tech-support,Female,40,<=50K
36,HS-grad,Sales,Male,50,<=50K
44,Some-college,Adm-clerical,Female,40,<=50K
35,HS-grad,Craft-repair,Male,40,<=50K
43,Bachelors,Prof-specialty,Female,38,<=50K
51,HS-grad,Exec-managerial,Male,50,>50K
23,HS-grad,Farming-fishing,Male,53,<=50K
59,HS-grad,Other-service,Male,40,<=50K
18,HS-grad,Other-service,Female,12,<=50K
23,Some-college,Machine-op-inspct,Female,15,<=50K
24,HS-grad,Tech-support,Female,40,<=50K
57,10th,Craft-repair,Male,40,<=50K
28,Some-college,Exec-managerial,Male,35,<=50K
59,Bachelors,Exec-managerial,Male,50,>50K
39,HS-grad,Adm-clerical,Male,48,<=50K
26,HS-grad,Machine-op-inspct,Male,50,<=50K
17,11th,Sales,Female,23,<=50K
45,Prof-school,Prof-specialty,Male,40,>50K
64,HS-grad,Prof-specialty,Female,20,<=50K
72,Bachelors,?,Male,4,<=50K
55,Masters,Prof-specialty,Female,40,<=50K
47,HS-grad,Craft-repair,Male,16,<=50K
43,Some-college,Handlers-cleaners,Male,40,<=50K
46,HS-grad,Other-service,Female,40,<=50K
54,HS-grad,Exec-managerial,Male,40,>50K
26,Bachelors,Prof-specialty,Male,40,<=50K
28,Bachelors,Prof-specialty,Female,40,<=50K
57,Assoc-voc,Adm-clerical,Female,40,<=50K
35,HS-grad,Machine-op-inspct,Male,40,<=50K
61,HS-grad,Craft-repair,Male,40,<=50K
48,Some-college,Exec-managerial,Female,65,<=50K
30,Bachelors,Sales,Male,55,>50K
70,Assoc-voc,Farming-fishing,Male,40,<=50K
30,9th,Farming-fishing,Female,40,<=50K
34,HS-grad,Exec-managerial,Female,40,<=50K
26,Bachelors,Exec-managerial,Female,40,<=50K
41,12th,Craft-repair,Male,40,<=50K
19,Some-college,Handlers-cleaners,Male,30,<=50K
59,HS-grad,Machine-op-inspct,Male,40,<=50K
48,Bachelors,Other-service,Female,40,>50K
30,HS-grad,Craft-repair,Male,70,>50K
52,HS-grad,Craft-repair,Male,32,<=50K
43,Bachelors,Sales,Female,50,<=50K
51,Bachelors,Prof-specialty,Male,40,>50K
25,Some-college,Adm-clerical,Female,40,<=50K
31,Some-college,Farming-fishing,Male,40,<=50K
19,HS-grad,Craft-repair,Female,40,<=50K
29,Assoc-voc,Adm-clerical,Male,70,<=50K
40,HS-grad,Craft-repair,Male,45,<=50K
40,Assoc-voc,Adm-clerical,Male,40,<=50K
45,11th,Craft-repair,Male,40,<=50K
58,HS-grad,Adm-clerical,Male,40,<=50K
28,Masters,Prof-specialty,Female,50,<=50K
43,Bachelors,Prof-specialty,Female,40,>50K
40,Bachelors,Exec-managerial,Female,40,<=50K
55,Some-college,Tech-support,Female,56,<=50K
18,HS-grad,Sales,Female,24,<=50K
36,HS-grad,Craft-repair,Male,40,>50K
21,HS-grad,Sales,Female,30,<=50K
45,Masters,Exec-managerial,Male,40,>50K
53,Bachelors,Farming-fishing,Male,60,<=50K
33,HS-grad,Adm-clerical,Male,40,<=50K
35,Some-college,Other-service,Female,20,<=50K
35,HS-grad,Sales,Female,29,<=50K
41,HS-grad,Adm-clerical,Female,40,<=50K
44,Bachelors,Sales,Male,45,>50K
61,HS-grad,Sales,Male,40,<=50K
18,Some-college,Other-service,Female,12,<=50K
42,Bachelors,Exec-managerial,Female,38,<=50K
28,HS-grad,Exec-managerial,Female,40,<=50K
53,HS-grad,Handlers-cleaners,Male,40,>50K
51,HS-grad,Adm-clerical,Female,40,<=50K
32,Bachelors,Prof-specialty,Female,40,<=50K
35,HS-grad,Handlers-cleaners,Male,40,<=50K
44,Bachelors,Machine-op-inspct,Female,56,<=50K
25,Assoc-acdm,?,Male,20,<=50K
38,Bachelors,Prof-specialty,Female,40,<=50K
28,Bachelors,Protective-serv,Male,50,>50K
36,HS-grad,Machine-op-inspct,Female,40,<=50K
40,Bachelors,Adm-clerical,Female,32,<=50K
37,Assoc-voc,Sales,Female,40,<=50K
18,11th,Other-service,Female,20,<=50K
51,Some-college,Sales,Female,50,<=50K
42,Some-college,Sales,Male,80,>50K
41,Assoc-voc,Adm-clerical,Female,40,<=50K
45,HS-grad,?,Male,25,<=50K
32,Bachelors,Adm-clerical,Male,38,>50K
24,Some-college,Machine-op-inspct,Male,40,<=50K
63,10th,Machine-op-inspct,Female,20,<=50K
67,Some-college,Sales,Male,40,>50K
36,HS-grad,Prof-specialty,Female,50,<=50K
52,12th,Exec-managerial,Male,60,>50K
32,HS-grad,Machine-op-inspct,Male,40,>50K
38,Some-college,Adm-clerical,Male,45,<=50K
33,Bachelors,Prof-specialty,Male,10,<=50K
50,HS-grad,Sales,Female,40,<=50K
55,HS-grad,Adm-clerical,Female,40,<=50K
47,Some-college,?,Female,42,<=50K
30,HS-grad,Craft-repair,Female,40,<=50K
40,5th-6th,Craft-repair,Male,8,<=50K
36,HS-grad,Machine-op-inspct,Male,40,>50K
50,1st-4th,Other-service,Male,40,<=50K
45,Bachelors,Craft-repair,Male,40,>50K
22,HS-grad,Priv-house-serv,Female,40,<=50K
34,HS-grad,Sales,Male,50,>50K
37,Some-college,Exec-managerial,Male,60,<=50K
57,7th-8th,Other-service,Female,29,<=50K
29,Some-college,Craft-repair,Male,40,<=50K
31,HS-grad,Transport-moving,Male,40,<=50K
32,Some-college,Other-service,Male,40,<=50K
45,Bachelors,?,Male,45,>50K
31,HS-grad,Craft-repair,Male,40,<=50K
29,HS-grad,Transport-moving,Female,30,<=50K
30,Bachelors,Prof-specialty,Male,40,<=50K
43,HS-grad,Exec-managerial,Male,50,<=50K
50,Doctorate,Prof-specialty,Male,50,>50K
37,Bachelors,Prof-specialty,Female,60,<=50K
59,Masters,Prof-specialty,Female,35,<=50K
18,HS-grad,Adm-clerical,Female,40,<=50K
25,Bachelors,Other-service,Male,43,<=50K
36,Some-college,Craft-repair,Male,52,<=50K
17,10th,Sales,Female,12,<=50K
55,HS-grad,Craft-repair,Male,40,>50K
47,HS-grad,Other-service,Male,40,<=50K
17,10th,?,Female,16,<=50K
18,Some-college,Other-service,Male,30,<=50K
46,Some-college,Adm-clerical,Male,80,>50K
31,HS-grad,Craft-repair,Male,40,<=50K
61,HS-grad,Machine-op-inspct,Male,40,<=50K
28,Preschool,Farming-fishing,Male,38,<=50K
43,Bachelors,Prof-specialty,Male,40,>50K
26,Bachelors,Exec-managerial,Female,50,<=50K
32,HS-grad,Transport-moving,Male,40,<=50K
52,HS-grad,Protective-serv,Male,40,<=50K
55,Masters,Prof-specialty,Female,40,<=50K
67,HS-grad,Adm-clerical,Female,40,<=50K
25,Some-college,Other-service,Male,48,<=50K
33,Bachelors,Prof-specialty,Male,50,>50K
29,Assoc-acdm,Exec-managerial,Female,38,<=50K
20,Some-college,Priv-house-serv,Female,40,<=50K
58,Some-college,?,Female,40,<=50K
56,Bachelors,?,Female,20,<=50K
37,Some-college,Transport-moving,Male,45,>50K
36,7th-8th,Sales,Female,35,<=50K
21,Some-college,Farming-fishing,Male,60,<=50K
26,HS-grad,Other-service,Female,16,<=50K
81,1st-4th,?,Male,30,<=50K
52,Assoc-acdm,Machine-op-inspct,Male,40,<=50K
48,HS-grad,Prof-specialty,Male,40,>50K
34,Bachelors,Sales,Male,50,>50K
47,5th-6th,Machine-op-inspct,Male,40,<=50K
37,Assoc-voc,Prof-specialty,Female,48,>50K
37,Bachelors,Prof-specialty,Female,45,<=50K
42,HS-grad,Tech-support,Male,40,>50K
23,Some-college,Handlers-cleaners,Female,25,<=50K
37,HS-grad,Transport-moving,Male,50,<=50K
45,Doctorate,Prof-specialty,Male,40,>50K
28,Some-college,Tech-support,Female,40,<=50K
89,Bachelors,Sales,Male,40,<=50K
54,Masters,Prof-specialty,Female,37,>50K
23,Some-college,Adm-clerical,Male,24,<=50K
20,5th-6th,?,Male,25,<=50K
50,HS-grad,?,Female,40,<=50K
35,HS-grad,Machine-op-inspct,Female,40,<=50K
37,HS-grad,Handlers-cleaners,Male,40,<=50K
31,HS-grad,Adm-clerical,Female,40,<=50K
24,Bachelors,Tech-support,Male,42,<=50K
52,Some-college,Machine-op-inspct,Male,40,<=50K
18,HS-grad,?,Male,30,<=50K
35,HS-grad,Sales,Male,40,<=50K
51,Masters,Exec-managerial,Male,40,>50K
41,HS-grad,Exec-managerial,Male,65,>50K
57,Some-college,Adm-clerical,Female,40,>50K
22,HS-grad,Sales,Male,40,<=50K
37,Bachelors,Farming-fishing,Male,45,<=50K
74,HS-grad,Adm-clerical,Male,35,>50K
56,HS-grad,Sales,Male,40,<=50K
33,HS-grad,Exec-managerial,Male,48,<=50K
31,Some-college,Protective-serv,Male,30,<=50K
41,Bachelors,Prof-specialty,Male,35,>50K
26,Bachelors,Adm-clerical,Female,40,<=50K
59,10th,Other-service,Female,25,<=50K
23,HS-grad,Sales,Male,60,<=50K
35,HS-grad,Transport-moving,Male,40,<=50K
50,Assoc-voc,Adm-clerical,Female,40,<=50K
52,Some-college,Prof-specialty,Female,32,<=50K
31,Some-college,Exec-managerial,Female,40,<=50K
37,HS-grad,Other-service,Female,35,<=50K
48,Some-college,Craft-repair,Male,40,<=50K
50,Some-college,Protective-serv,Male,40,<=50K
30,HS-grad,Handlers-cleaners,Male,40,<=50K
24,HS-grad,Other-service,Male,40,<=50K
57,HS-grad,Craft-repair,Male,60,<=50K
49,Assoc-voc,Transport-moving,Male,48,<=50K
23,Bachelors,Exec-managerial,Male,40,<=50K
20,Some-college,Sales,Female,36,<=50K
52,HS-grad,Other-service,Female,40,>50K
56,Bachelors,Exec-managerial,Female,50,>50K
57,Masters,Exec-managerial,Female,60,>50K
20,Some-college,Protective-serv,Male,40,<=50K
43,HS-grad,Craft-repair,Male,35,<=50K
41,Prof-school,Prof-specialty,Male,50,>50K
45,Some-college,Sales,Male,40,<=50K
36,HS-grad,Machine-op-inspct,Male,45,<=50K
62,9th,Other-service,Female,40,<=50K
19,HS-grad,Other-service,Male,6,<=50K
24,Some-college,Exec-managerial,Male,50,<=50K
19,HS-grad,Tech-support,Male,20,<=50K
20,HS-grad,?,Female,40,<=50K
32,Bachelors,Sales,Male,40,<=50K
44,Some-college,Adm-clerical,Female,45,<=50K
53,7th-8th,Transport-moving,Male,40,<=50K
45,7th-8th,Other-service,Male,36,<=50K
39,Masters,Exec-managerial,Male,50,>50K
55,Masters,Prof-specialty,Male,25,>50K
30,Bachelors,Sales,Male,55,<=50K
39,Some-college,Exec-managerial,Male,40,>50K
23,HS-grad,Protective-serv,Male,45,<=50K
28,Bachelors,Sales,Female,48,<=50K
42,Assoc-voc,Craft-repair,Male,40,>50K
35,HS-grad,Machine-op-inspct,Male,40,<=50K
39,HS-grad,Other-service,Female,25,<=50K
29,Bachelors,Tech-support,Female,20,<=50K
21,HS-grad,Farming-fishing,Male,35,<=50K
35,Masters,Adm-clerical,Male,38,<=50K
42,Some-college,Exec-managerial,Male,40,<=50K
28,9th,Machine-op-inspct,Male,30,<=50K
57,7th-8th,Prof-specialty,Female,20,<=50K
59,HS-grad,?,Female,45,<=50K
50,Preschool,Farming-fishing,Male,40,<=50K
37,Prof-school,Prof-specialty,Male,50,>50K
20,HS-grad,Machine-op-inspct,Male,40,<=50K
46,Some-college,Exec-managerial,Female,50,<=50K
28,Some-college,Tech-support,Female,40,<=50K
32,Some-college,Other-service,Female,38,<=50K
20,9th,Transport-moving,Male,35,<=50K
38,Bachelors,Protective-serv,Male,40,<=50K
36,Bachelors,Prof-specialty,Female,45,<=50K
30,Masters,Prof-specialty,Female,16,<=50K
35,Masters,Exec-managerial,Female,45,>50K
30,Masters,Prof-specialty,Male,50,<=50K
56,9th,Protective-serv,Male,40,<=50K
30,9th,Farming-fishing,Male,40,<=50K
64,1st-4th,Machine-op-inspct,Male,40,<=50K
21,Some-college,?,Female,20,<=50K
17,10th,?,Male,35,<=50K
49,HS-grad,Craft-repair,Female,40,<=50K
37,Bachelors,Prof-specialty,Male,40,>50K
52,Bachelors,?,Female,8,<=50K
55,HS-grad,Other-service,Female,33,<=50K
24,11th,Sales,Female,20,<=50K
23,HS-grad,Sales,Female,30,<=50K
31,Some-college,Adm-clerical,Female,39,<=50K
17,10th,?,Male,14,<=50K
50,HS-grad,Handlers-cleaners,Male,38,<=50K
33,HS-grad,Sales,Male,55,<=50K
24,Bachelors,Sales,Female,40,<=50K
37,12th,Other-service,Female,45,<=50K
31,10th,Transport-moving,Male,60,<=50K
77,Some-college,?,Male,8,<=50K
21,Bachelors,Adm-clerical,Female,38,<=50K
18,Some-college,Sales,Male,10,<=50K
25,HS-grad,Craft-repair,Male,40,<=50K
57,Assoc-voc,Craft-repair,Male,40,<=50K
25,Some-college,Prof-specialty,Female,60,<=50K
62,Some-college,Exec-managerial,Female,20,<=50K
35,Assoc-voc,Tech-support,Male,48,>50K
26,Some-college,Prof-specialty,Female,40,<=50K
47,HS-grad,Other-service,Male,40,<=50K
25,Assoc-acdm,Exec-managerial,Female,40,<=50K
33,Assoc-voc,Prof-specialty,Female,40,<=50K
28,Bachelors,Handlers-cleaners,Male,40,<=50K
42,Prof-school,Prof-specialty,Male,40,>50K
50,Masters,Exec-managerial,Male,40,>50K
61,1st-4th,Handlers-cleaners,Male,40,<=50K
50,HS-grad,Machine-op-inspct,Male,40,<=50K
23,HS-grad,?,Male,40,<=50K
27,Some-college,?,Female,25,<=50K
51,HS-grad,Sales,Male,50,>50K
37,Some-college,Tech-support,Male,39,<=50K
25,Bachelors,Adm-clerical,Female,35,<=50K
38,Bachelors,Adm-clerical,Male,42,>50K
60,Prof-school,Prof-specialty,Male,60,>50K
66,HS-grad,?,Male,50,<=50K
74,Some-college,Sales,Male,24,>50K
37,Masters,Prof-specialty,Male,70,<=50K
26,Bachelors,Exec-managerial,Male,40,<=50K
39,Some-college,Exec-managerial,Male,40,>50K
19,HS-grad,?,Female,8,<=50K
35,10th,Adm-clerical,Female,36,<=50K
43,Masters,Prof-specialty,Female,40,<=50K
31,HS-grad,Sales,Male,50,>50K
35,Some-college,Exec-managerial,Male,50,<=50K
30,Some-college,Sales,Female,65,<=50K
22,HS-grad,Other-service,Female,20,<=50K
36,7th-8th,Machine-op-inspct,Female,40,<=50K
19,Some-college,Sales,Female,34,<=50K
36,HS-grad,Craft-repair,Male,75,<=50K
29,Bachelors,Protective-serv,Female,40,<=50K
30,Some-college,Protective-serv,Female,40,<=50K
31,HS-grad,Adm-clerical,Female,40,<=50K
27,HS-grad,Sales,Male,40,<=50K
44,Assoc-voc,?,Male,40,<=50K
17,11th,Adm-clerical,Female,15,<=50K
36,HS-grad,Craft-repair,Male,40,>50K
43,Bachelors,Adm-clerical,Male,40,>50K
46,9th,Sales,Male,40,<=50K
24,HS-grad,Adm-clerical,Female,20,<=50K
42,Some-college,Transport-moving,Male,40,<=50K
55,Some-college,Craft-repair,Male,43,>50K
61,Assoc-voc,Craft-repair,Female,40,<=50K
20,HS-grad,Sales,Female,10,<=50K
60,Some-college,Sales,Male,40,<=50K
24,Assoc-voc,Adm-clerical,Female,40,<=50K
33,Bachelors,Prof-specialty,Male,51,<=50K
67,Some-college,Prof-specialty,Female,50,>50K
34,HS-grad,Exec-managerial,Male,50,<=50K
34,Some-college,Other-service,Female,30,<=50K
38,Some-college,Prof-specialty,Female,40,<=50K
50,Bachelors,Exec-managerial,Female,40,<=50K
45,Some-college,Craft-repair,Male,46,<=50K
55,HS-grad,?,Female,35,<=50K
18,HS-grad,Sales,Male,35,<=50K
26,10th,?,Female,40,<=50K
40,Assoc-voc,Adm-clerical,Female,30,<=50K
37,Some-college,Craft-repair,Female,40,<=50K
35,10th,Machine-op-inspct,Male,45,<=50K
22,Some-college,Prof-specialty,Female,25,<=50K
33,HS-grad,Craft-repair,Male,40,<=50K
42,Some-college,Adm-clerical,Female,40,>50K
36,Some-college,Machine-op-inspct,Male,40,<=50K
41,Some-college,Exec-managerial,Male,60,<=50K
39,HS-grad,Adm-clerical,Female,40,<=50K
63,Some-college,Handlers-cleaners,Male,40,>50K
52,Some-college,Sales,Male,60,>50K
36,10th,Other-service,Female,35,<=50K
27,Masters,Sales,Male,42,<=50K
19,11th,Other-service,Female,15,<=50K
66,Some-college,Prof-specialty,Female,40,>50K
74,Some-college,Exec-managerial,Male,40,>50K
17,9th,?,Male,5,<=50K
37,Assoc-voc,Craft-repair,Male,45,<=50K
52,HS-grad,Craft-repair,Male,50,>50K
21,Some-college,?,Female,40,<=50K
44,Masters,Exec-managerial,Male,40,>50K
24,Bachelors,Sales,Male,65,<=50K
19,Some-college,?,Male,18,<=50K
31,Assoc-voc,Adm-clerical,Male,45,<=50K
42,Some-college,Exec-managerial,Male,40,>50K
35,Bachelors,Prof-specialty,Female,15,>50K
35,Assoc-voc,Craft-repair,Male,55,<=50K
26,Prof-school,Prof-specialty,Female,80,<=50K
39,Some-college,Machine-op-inspct,Female,40,<=50K
38,Bachelors,Adm-clerical,Male,50,<=50K
39,Bachelors,Exec-managerial,Male,40,>50K
35,Bachelors,Tech-support,Male,40,>50K
40,HS-grad,Craft-repair,Female,45,<=50K
64,Prof-school,Prof-specialty,Female,40,>50K
22,Some-college,?,Female,40,<=50K
49,Bachelors,Prof-specialty,Male,45,<=50K
26,10th,Handlers-cleaners,Male,38,<=50K
38,Some-college,?,Female,25,<=50K
44,5th-6th,Craft-repair,Male,45,<=50K
34,Bachelors,Exec-managerial,Male,50,>50K
54,Some-college,Tech-support,Female,40,<=50K
22,Some-college,Other-service,Female,10,<=50K
64,Assoc-acdm,Craft-repair,Male,40,>50K
22,HS-grad,Sales,Female,20,<=50K
40,Bachelors,Exec-managerial,Male,55,>50K
36,HS-grad,Machine-op-inspct,Male,40,>50K
20,HS-grad,?,Male,40,<=50K
49,Some-college,Adm-clerical,Female,40,<=50K
42,HS-grad,Craft-repair,Male,40,>50K
48,Bachelors,Exec-managerial,Female,50,>50K
27,12th,Craft-repair,Male,40,<=50K
30,11th,Exec-managerial,Male,40,<=50K
22,HS-grad,Sales,Female,28,<=50K
36,HS-grad,Craft-repair,Male,45,<=50K
53,Some-college,Adm-clerical,Female,40,<=50K
32,HS-grad,Craft-repair,Male,40,<=50K
48,Some-college,Exec-managerial,Male,50,<=50K
40,Assoc-acdm,Sales,Male,40,>50K
24,Bachelors,Prof-specialty,Male,40,<=50K
35,Prof-school,Prof-specialty,Male,40,>50K
35,Some-college,Craft-repair,Male,40,>50K
17,Some-college,?,Male,15,<=50K
28,Bachelors,Adm-clerical,Female,40,<=50K
30,HS-grad,Transport-moving,Male,80,<=50K
37,Bachelors,Exec-managerial,Female,50,<=50K
23,HS-grad,Sales,Male,40,<=50K
17,10th,Sales,Female,22,<=50K
47,HS-grad,Exec-managerial,Male,55,>50K
43,Some-college,Prof-specialty,Male,40,>50K
39,Some-college,Exec-managerial,Male,40,>50K
37,HS-grad,Adm-clerical,Male,40,<=50K
23,HS-grad,Sales,Female,35,<=50K
41,HS-grad,Sales,Female,40,<=50K
22,HS-grad,Other-service,Female,35,<=50K
30,Bachelors,?,Female,35,<=50K
39,Doctorate,Exec-managerial,Female,60,>50K
65,HS-grad,Craft-repair,Male,50,>50K
61,Bachelors,Prof-specialty,Female,63,>50K
20,12th,Other-service,Male,30,<=50K
37,HS-grad,Other-service,Female,55,<=50K
39,Bachelors,Sales,Male,60,<=50K
